transaction_id,customer_id,date,amount,product_id
T2043,C1085,2024-04-01,105.63,44
T2044,C1174,2023-06-25,71.71,23
T2045,C1123,2023-02-08,51.49,49
T2046,C1007,2023-09-23,39.59,17
T2047,C1115,2024-07-13,49.02,5
T2048,C1159,2024-04-03,28.67,44
T2049,C1087,2024-05-23,90.98,3
T2050,C1151,2023-06-15,61.1,25
T2051,C1180,2023-06-25,65.63,37
T2052,C1086,2023-03-31,178.18,16
T2053,C1153,2023-03-16,67.55,29
T2054,C1096,2023-06-11,26.73,31
T2055,C1123,2024-05-28,36.97,12
T2056,C1153,2024-01-27,95.81,43
T2057,C1212,2023-10-06,107.21,34
T2058,C1021,2023-10-01,61.74,28
T2059,C1243,2023-03-14,44.42,33
T2060,C1226,2023-10-12,88.52,38
T2061,C1194,2023-10-17,27.02,17
T2062,C1057,2024-03-20,29.49,32
T2063,C1102,2023-05-24,49.53,3
T2064,C1222,2024-05-15,70.05,20
T2065,C1280,2023-08-25,60.48,49
T2066,C1293,2023-02-04,64.05,11
T2067,C1031,2024-01-07,23.15,27
T2068,C1204,2023-12-18,42.3,34
T2069,C1241,2024-06-14,51.61,5
T2070,C1224,2023-11-17,42.53,6
T2071,C1126,2024-04-09,37.19,40
T2072,C1213,2023-05-19,74.32,13
T2073,C1119,2023-04-04,44.86,43
T2074,C1041,2024-01-09,30.54,7
T2075,C1252,2023-10-04,96.88,19
T2076,C1042,2024-04-04,58.0,32
T2077,C1196,2023-10-13,16.24,39
T2078,C1113,2024-04-06,69.21,5
T2079,C1292,2024-07-27,147.1,4
T2080,C1108,2024-07-15,90.06,20
T2081,C1263,2023-02-20,101.81,35
T2082,C1089,2024-07-16,109.81,3
T2083,C1034,2023-10-24,69.13,48
T2084,C1117,2023-08-05,34.81,34
T2085,C1150,2024-06-14,96.03,37
T2086,C1299,2023-04-09,24.4,9
T2087,C1230,2023-08-20,57.52,14
T2088,C1125,2024-04-28,76.86,27
T2089,C1024,2023-06-01,65.09,20
T2090,C1112,2024-06-26,43.01,21
T2091,C1162,2023-11-19,25.04,33
T2092,C1140,2023-10-25,143.42,37
T2093,C1297,2023-07-05,81.94,22
T2094,C1087,2023-03-15,37.71,33
T2095,C1071,2024-06-21,26.74,49
T2096,C1086,2023-01-03,59.24,17
T2097,C1035,2023-02-19,57.62,39
T2098,C1037,2023-02-13,60.64,44
T2099,C1086,2023-04-30,115.02,22
T2100,C1065,2024-03-02,34.16,36
T2101,C1103,2023-02-18,70.39,35
T2102,C1225,2023-03-27,17.1,17
T2103,C1085,2024-02-17,46.48,4
T2104,C1241,2023-01-20,118.35,13
T2105,C1129,2023-06-20,22.55,17
T2106,C1044,2024-04-25,86.06,38
T2107,C1250,2024-06-06,11.89,2
T2108,C1070,2023-10-15,42.78,2
T2109,C1155,2024-06-02,49.0,17
T2110,C1000,2024-05-30,38.69,47
T2111,C1176,2024-06-27,72.52,9
T2112,C1214,2023-05-24,75.96,39
T2113,C1032,2023-05-29,92.06,24
T2114,C1132,2024-01-18,43.53,11
T2115,C1019,2023-01-01,34.09,17
T2116,C1193,2023-06-03,103.4,44
T2117,C1285,2023-08-13,37.12,3
T2118,C1204,2024-05-30,75.6,3
T2119,C1104,2024-07-12,35.51,8
T2120,C1207,2023-07-18,74.48,10
T2121,C1284,2024-03-18,215.6,21
T2122,C1162,2023-11-12,85.44,41
T2123,C1100,2023-02-04,217.6,30
T2124,C1046,2023-08-19,34.49,15
T2125,C1191,2024-02-12,57.06,14
T2126,C1286,2024-02-14,63.53,15
T2127,C1198,2024-06-15,52.88,20
T2128,C1274,2023-12-31,86.21,24
T2129,C1026,2024-07-15,86.02,47
T2130,C1035,2023-09-20,64.11,28
T2131,C1021,2024-02-20,129.39,21
T2132,C1271,2023-12-26,31.17,42
T2133,C1132,2024-05-15,37.3,24
T2134,C1190,2024-06-23,9.51,44
T2135,C1038,2024-05-03,61.92,25
T2136,C1009,2024-07-08,45.94,1
T2137,C1088,2023-07-27,70.27,46
T2138,C1243,2024-07-29,33.8,18
T2139,C1058,2023-02-27,31.49,9
T2140,C1248,2023-08-02,57.12,47
T2141,C1093,2024-02-26,36.52,23
T2142,C1219,2023-12-26,66.3,25
T2143,C1136,2023-03-21,65.55,40
T2144,C1096,2024-01-30,52.23,11
T2145,C1093,2023-08-11,83.54,27
T2146,C1088,2024-04-06,59.23,18
T2147,C1100,2024-07-31,43.57,17
T2148,C1151,2023-04-28,30.34,15
T2149,C1145,2023-11-21,69.09,19
T2150,C1199,2023-01-17,33.49,25
T2151,C1204,2023-10-30,94.7,10
T2152,C1115,2024-05-03,67.7,9
T2153,C1012,2024-07-03,40.08,33
T2154,C1160,2024-04-04,26.68,8
T2155,C1299,2023-06-14,23.93,42
T2156,C1274,2023-08-06,114.3,32
T2157,C1129,2024-08-02,10.72,36
T2158,C1277,2024-04-03,33.28,9
T2159,C1276,2024-06-12,200.94,3
T2160,C1109,2023-05-23,91.04,18
T2161,C1002,2023-07-31,132.4,39
T2162,C1168,2024-04-23,76.82,5
T2163,C1017,2023-07-09,60.36,37
T2164,C1227,2024-03-13,73.03,6
T2165,C1029,2023-03-15,12.28,19
T2166,C1050,2023-02-06,22.58,17
T2167,C1273,2024-06-15,34.06,14
T2168,C1170,2023-06-25,28.18,34
T2169,C1123,2023-04-18,24.74,48
T2170,C1039,2023-05-28,193.81,45
T2171,C1253,2023-01-06,30.97,7
T2172,C1149,2024-03-16,94.2,27
T2173,C1208,2024-05-31,12.34,39
T2174,C1014,2023-01-10,10.52,33
T2175,C1026,2023-12-13,57.27,14
T2176,C1207,2023-07-31,80.06,27
T2177,C1108,2024-01-25,24.47,27
T2178,C1231,2024-02-11,47.32,9
T2179,C1099,2024-03-01,114.93,35
T2180,C1082,2023-01-27,107.36,26
T2181,C1135,2023-01-25,30.51,45
T2182,C1033,2024-07-02,141.62,45
T2183,C1226,2023-02-23,126.28,38
T2184,C1186,2023-10-22,95.83,31
T2185,C1025,2023-10-17,19.04,4
T2186,C1279,2023-08-08,34.51,7
T2187,C1277,2023-01-30,71.34,43
T2188,C1208,2023-04-08,52.89,35
T2189,C1142,2023-10-20,57.98,48
T2190,C1137,2023-03-05,73.1,23
T2191,C1109,2024-03-03,64.06,2
T2192,C1180,2024-05-13,85.81,1
T2193,C1209,2024-01-17,129.11,15
T2194,C1259,2024-04-26,64.65,42
T2195,C1082,2023-12-24,44.43,44
T2196,C1239,2024-02-06,55.71,37
T2197,C1213,2023-01-27,24.89,27
T2198,C1195,2023-11-13,60.34,39
T2199,C1124,2023-05-18,107.56,1
T2200,C1285,2023-04-18,11.91,45
T2201,C1143,2024-06-04,13.78,38
T2202,C1119,2024-04-24,96.79,20
T2203,C1056,2023-03-13,36.39,49
T2204,C1125,2024-07-26,52.22,31
T2205,C1060,2023-11-06,72.64,8
T2206,C1086,2023-12-27,141.52,19
T2207,C1258,2023-01-30,95.6,43
T2208,C1224,2024-05-27,96.44,28
T2209,C1172,2024-06-28,83.31,31
T2210,C1285,2024-03-21,32.04,8
T2211,C1126,2023-04-10,72.56,30
T2212,C1118,2023-11-02,126.04,18
T2213,C1232,2023-08-26,5.75,3
T2214,C1064,2023-08-16,11.9,29
T2215,C1273,2023-11-14,78.64,48
T2216,C1011,2024-02-19,24.49,15
T2217,C1047,2024-02-21,46.14,49
T2218,C1170,2023-05-21,66.64,39
T2219,C1299,2024-06-27,136.33,7
T2220,C1203,2023-09-11,55.16,14
T2221,C1004,2024-03-03,64.27,41
T2222,C1258,2024-05-17,114.5,18
T2223,C1184,2023-07-21,34.77,18
T2224,C1113,2024-05-12,20.59,5
T2225,C1079,2023-02-13,114.1,2
T2226,C1060,2023-06-23,9.83,24
T2227,C1075,2024-02-15,17.1,26
T2228,C1000,2024-03-13,23.03,33
T2229,C1148,2024-07-18,85.8,42
T2230,C1110,2023-09-02,87.76,19
T2231,C1181,2023-01-10,76.45,29
T2232,C1223,2023-09-15,100.85,4
T2233,C1131,2024-03-25,32.67,3
T2234,C1137,2023-03-09,48.14,13
T2235,C1214,2023-04-13,37.61,43
T2236,C1214,2023-08-28,56.78,33
T2237,C1285,2023-09-24,55.76,22
T2238,C1155,2023-09-11,24.33,41
T2239,C1050,2023-10-31,68.03,28
T2240,C1158,2023-12-22,78.75,18
T2241,C1071,2023-12-23,84.2,20
T2242,C1147,2023-08-27,49.8,39
T2243,C1182,2024-07-27,63.22,48
T2244,C1060,2023-10-11,45.84,8
T2245,C1123,2024-02-03,13.7,27
T2246,C1005,2024-01-22,107.3,43
T2247,C1094,2023-08-16,108.78,41
T2248,C1286,2024-01-07,29.33,21
T2249,C1151,2024-02-19,46.47,47
T2250,C1159,2023-10-07,63.94,17
T2251,C1209,2023-09-28,72.14,30
T2252,C1266,2023-12-13,60.08,9
T2253,C1272,2023-08-28,54.75,42
T2254,C1002,2024-03-15,65.12,23
T2255,C1282,2023-08-01,19.27,11
T2256,C1080,2023-02-24,64.08,42
T2257,C1245,2023-10-14,48.79,10
T2258,C1029,2024-06-07,157.12,16
T2259,C1103,2023-06-13,136.21,37
T2260,C1096,2023-06-30,71.64,34
T2261,C1265,2023-05-21,44.27,34
T2262,C1108,2024-06-22,88.55,14
T2263,C1212,2023-03-28,30.74,47
T2264,C1117,2023-09-14,118.35,34
T2265,C1052,2023-09-13,46.79,18
T2266,C1224,2023-11-24,59.09,38
T2267,C1285,2023-06-20,29.52,9
T2268,C1253,2024-03-18,33.7,12
T2269,C1074,2024-04-30,142.05,21
T2270,C1248,2023-09-10,76.62,1
T2271,C1204,2024-05-06,46.77,44
T2272,C1148,2023-03-12,99.4,49
T2273,C1208,2023-07-19,49.59,27
T2274,C1176,2024-05-28,64.72,15
T2275,C1272,2023-12-26,68.91,16
T2276,C1081,2023-04-10,35.19,31
T2277,C1199,2024-06-07,55.8,25
T2278,C1047,2024-05-23,90.73,49
T2279,C1294,2023-07-28,72.5,36
T2280,C1095,2023-04-19,20.85,43
T2281,C1017,2023-11-18,45.98,6
T2282,C1234,2023-12-06,183.12,42
T2283,C1011,2023-09-15,29.58,35
T2284,C1049,2024-02-18,36.93,47
T2285,C1058,2024-01-13,58.25,22
T2286,C1106,2024-03-31,22.8,18
T2287,C1172,2024-07-10,14.17,43
T2288,C1173,2024-03-12,114.43,27
T2289,C1127,2023-03-22,17.22,40
T2290,C1264,2023-01-05,102.2,16
T2291,C1024,2024-07-13,63.27,38
T2292,C1053,2024-04-13,68.29,27
T2293,C1060,2024-01-22,149.11,3
T2294,C1048,2023-05-27,26.51,44
T2295,C1173,2024-04-06,18.64,27
T2296,C1223,2023-03-05,102.45,23
T2297,C1120,2024-01-04,104.01,3
T2298,C1150,2023-08-07,70.32,8
T2299,C1229,2024-05-19,32.19,18
T2300,C1235,2024-01-31,23.19,38
T2301,C1140,2023-07-09,48.12,9
T2302,C1219,2024-04-03,70.26,40
T2303,C1263,2024-02-15,24.76,25
T2304,C1138,2023-05-27,100.73,42
T2305,C1227,2023-06-03,37.15,11
T2306,C1203,2023-08-13,45.63,29
T2307,C1148,2023-10-23,101.24,16
T2308,C1148,2023-06-10,42.43,44
T2309,C1107,2024-01-31,97.79,37
T2310,C1259,2023-11-01,63.72,35
T2311,C1064,2023-04-27,34.11,38
T2312,C1086,2024-02-12,36.92,6
T2313,C1087,2023-02-05,73.89,37
T2314,C1056,2024-06-22,84.95,13
T2315,C1106,2024-04-03,86.58,36
T2316,C1211,2023-02-22,110.33,9
T2317,C1108,2024-04-14,84.11,18
T2318,C1044,2023-07-12,78.15,15
T2319,C1053,2024-01-22,48.54,2
T2320,C1136,2023-05-17,54.75,6
T2321,C1141,2023-07-06,27.66,3
T2322,C1113,2023-01-09,39.07,6
T2323,C1033,2024-01-17,55.73,29
T2324,C1145,2023-12-08,44.46,42
T2325,C1260,2023-02-18,13.41,48
T2326,C1133,2023-06-10,24.84,40
T2327,C1165,2024-01-20,121.08,26
T2328,C1211,2024-04-07,23.0,40
T2329,C1028,2023-12-01,109.76,23
T2330,C1171,2023-04-06,68.25,42
T2331,C1098,2023-12-24,78.41,43
T2332,C1129,2023-05-10,80.01,18
T2333,C1076,2023-09-17,41.88,19
T2334,C1036,2023-10-05,33.12,21
T2335,C1046,2023-05-11,40.41,11
T2336,C1187,2024-04-17,83.57,7
T2337,C1144,2024-02-26,26.84,47
T2338,C1027,2023-03-05,57.77,49
T2339,C1054,2023-09-27,65.76,1
T2340,C1219,2023-03-08,75.07,49
T2341,C1045,2024-03-08,70.4,27
T2342,C1256,2023-08-12,21.74,5
T2343,C1210,2023-07-31,142.07,9
T2344,C1199,2023-05-23,37.85,3
T2345,C1128,2023-02-20,82.31,13
T2346,C1051,2023-03-19,52.74,38
T2347,C1201,2023-11-11,50.04,47
T2348,C1136,2024-02-25,38.96,10
T2349,C1140,2023-12-28,122.34,33
T2350,C1210,2023-05-12,44.64,43
T2351,C1151,2024-06-18,23.67,27
T2352,C1016,2024-01-13,22.39,12
T2353,C1093,2024-05-29,37.68,6
T2354,C1188,2023-01-03,98.91,12
T2355,C1127,2023-02-03,44.39,46
T2356,C1056,2023-02-04,58.36,49
T2357,C1144,2024-03-23,101.43,22
T2358,C1105,2023-08-01,87.8,45
T2359,C1102,2023-06-01,91.89,5
T2360,C1071,2023-12-12,80.09,22
T2361,C1247,2024-02-09,57.6,27
T2362,C1173,2023-09-17,64.1,48
T2363,C1073,2023-08-09,74.99,5
T2364,C1225,2023-08-13,64.52,9
T2365,C1066,2023-07-06,59.74,42
T2366,C1079,2023-08-09,41.14,6
T2367,C1103,2023-10-11,31.1,20
T2368,C1286,2023-07-09,48.57,16
T2369,C1235,2023-11-04,33.94,15
T2370,C1191,2024-01-11,19.58,3
T2371,C1254,2024-02-07,93.5,13
T2372,C1257,2023-01-06,28.31,39
T2373,C1169,2024-01-05,91.8,11
T2374,C1262,2023-07-03,78.4,47
T2375,C1108,2024-01-29,55.8,10
T2376,C1115,2024-07-11,127.48,27
T2377,C1194,2023-08-11,21.04,30
T2378,C1290,2023-03-06,57.99,7
T2379,C1247,2024-01-28,115.28,9
T2380,C1289,2023-07-11,67.7,5
T2381,C1072,2023-07-20,34.18,27
T2382,C1131,2023-12-24,23.0,7
T2383,C1200,2023-12-19,58.86,43
T2384,C1280,2023-01-16,20.04,19
T2385,C1212,2023-09-24,87.5,37
T2386,C1273,2023-08-08,78.9,31
T2387,C1117,2023-11-23,9.5,27
T2388,C1187,2023-12-30,40.25,17
T2389,C1043,2023-01-11,115.69,22
T2390,C1075,2023-02-05,83.88,17
T2391,C1182,2023-10-17,27.65,17
T2392,C1072,2024-05-02,23.51,28
T2393,C1063,2023-05-08,24.29,13
T2394,C1032,2023-03-09,32.35,5
T2395,C1110,2023-08-12,73.04,21
T2396,C1083,2023-06-04,63.78,8
T2397,C1163,2023-02-12,118.43,49
T2398,C1173,2024-06-22,71.75,15
T2399,C1288,2024-01-17,98.07,27
T2400,C1183,2024-04-05,49.12,36
T2401,C1043,2024-06-02,40.88,15
T2402,C1124,2024-01-03,34.43,49
T2403,C1022,2023-07-25,23.78,14
T2404,C1163,2023-01-01,143.94,43
T2405,C1161,2023-03-02,30.42,22
T2406,C1256,2023-07-02,99.97,27
T2407,C1282,2023-12-26,42.52,23
T2408,C1280,2024-01-18,74.96,36
T2409,C1013,2023-03-15,78.61,17
T2410,C1012,2023-05-31,112.38,14
T2411,C1192,2024-06-01,36.47,27
T2412,C1286,2023-06-19,62.52,39
T2413,C1008,2023-03-13,42.76,37
T2414,C1240,2023-05-23,79.34,2
T2415,C1165,2023-07-29,105.78,35
T2416,C1168,2023-10-16,30.46,15
T2417,C1035,2023-10-14,88.35,36
T2418,C1145,2023-03-03,44.53,8
T2419,C1197,2023-03-10,17.24,26
T2420,C1211,2023-04-30,30.18,47
T2421,C1108,2023-07-04,72.39,41
T2422,C1207,2024-07-14,61.34,3
T2423,C1196,2023-06-09,33.42,5
T2424,C1216,2023-07-25,44.24,12
T2425,C1077,2024-02-18,58.08,29
T2426,C1279,2023-07-16,87.68,35
T2427,C1022,2024-07-26,28.71,41
T2428,C1009,2023-10-10,26.18,45
T2429,C1054,2023-07-30,97.54,36
T2430,C1020,2024-03-23,46.73,26
T2431,C1082,2024-04-03,26.48,47
T2432,C1156,2024-01-19,104.93,47
T2433,C1049,2023-03-23,69.23,7
T2434,C1091,2023-06-20,35.96,45
T2435,C1059,2023-12-03,52.24,33
T2436,C1260,2023-08-03,57.15,26
T2437,C1163,2023-09-08,27.16,39
T2438,C1183,2023-06-14,30.98,8
T2439,C1131,2023-06-17,118.05,20
T2440,C1166,2023-10-08,66.91,32
T2441,C1247,2024-04-21,59.7,13
T2442,C1295,2023-08-01,59.87,46
T2443,C1149,2024-03-08,46.08,22
T2444,C1140,2024-07-23,55.39,34
T2445,C1161,2023-03-19,95.48,41
T2446,C1156,2024-06-20,45.19,19
T2447,C1213,2023-06-19,79.34,12
T2448,C1065,2023-02-26,15.09,11
T2449,C1256,2024-04-20,52.94,39
T2450,C1018,2023-01-05,81.97,21
T2451,C1175,2024-07-29,63.87,37
T2452,C1291,2023-04-30,34.04,4
T2453,C1011,2023-12-21,73.42,27
T2454,C1266,2023-05-25,122.81,17
T2455,C1137,2024-05-20,8.89,26
T2456,C1253,2024-02-14,60.76,41
T2457,C1009,2024-07-24,58.69,47
T2458,C1261,2024-04-03,61.89,23
T2459,C1181,2024-03-05,26.68,7
T2460,C1205,2024-07-01,111.24,17
T2461,C1019,2024-01-09,27.86,4
T2462,C1119,2023-05-04,53.24,3
T2463,C1161,2023-05-09,79.6,26
T2464,C1065,2024-01-16,87.2,43
T2465,C1044,2023-08-03,122.68,5
T2466,C1198,2024-03-15,27.35,27
T2467,C1256,2023-12-28,34.81,13
T2468,C1056,2023-01-23,84.91,10
T2469,C1028,2024-06-21,75.8,7
T2470,C1078,2024-07-18,52.3,45
T2471,C1197,2023-06-25,7.45,47
T2472,C1148,2023-06-14,53.08,26
T2473,C1211,2023-08-18,50.01,25
T2474,C1281,2024-04-15,46.92,14
T2475,C1082,2023-01-13,17.4,13
T2476,C1200,2023-04-15,108.4,47
T2477,C1177,2024-02-09,19.87,16
T2478,C1256,2023-08-30,71.28,4
T2479,C1098,2023-09-15,36.25,10
T2480,C1033,2024-06-27,105.13,42
T2481,C1077,2024-04-07,32.87,19
T2482,C1003,2023-03-06,33.16,23
T2483,C1077,2023-05-16,90.31,9
T2484,C1255,2023-06-01,27.52,10
T2485,C1004,2024-01-18,79.36,42
T2486,C1053,2023-09-07,40.72,29
T2487,C1201,2024-01-26,51.75,28
T2488,C1072,2023-05-11,96.79,36
T2489,C1021,2023-09-27,88.09,6
T2490,C1157,2023-07-31,39.66,32
T2491,C1059,2023-04-20,71.42,42
T2492,C1202,2023-04-29,73.49,4
T2493,C1026,2023-08-22,82.53,23
T2494,C1012,2024-01-28,38.34,40
T2495,C1241,2024-03-08,136.19,2
T2496,C1184,2024-03-24,34.32,26
T2497,C1158,2023-04-20,21.88,38
T2498,C1177,2023-12-02,44.54,9
T2499,C1140,2023-02-22,57.83,33
T2500,C1169,2023-03-18,178.19,13
T2501,C1174,2023-09-26,30.23,25
T2502,C1033,2024-02-10,51.2,42
T2503,C1242,2023-05-17,35.97,21
T2504,C1198,2023-04-09,56.56,20
T2505,C1187,2024-04-09,46.4,36
T2506,C1296,2023-12-14,105.5,3
T2507,C1153,2024-04-19,30.97,48
T2508,C1269,2023-02-20,35.75,4
T2509,C1093,2024-07-02,71.97,25
T2510,C1023,2024-04-13,54.36,29
T2511,C1155,2024-05-02,96.66,44
T2512,C1255,2023-03-01,38.1,35
T2513,C1296,2024-01-11,90.1,27
T2514,C1196,2023-11-10,39.17,45
T2515,C1170,2023-04-19,32.22,12
T2516,C1262,2024-06-15,86.4,48
T2517,C1143,2024-04-22,62.8,35
T2518,C1254,2024-04-25,61.59,7
T2519,C1266,2024-02-27,25.62,39
T2520,C1246,2023-04-13,37.04,42
T2521,C1016,2024-03-09,63.43,7
T2522,C1075,2023-09-25,35.52,23
T2523,C1018,2024-02-09,27.14,11
T2524,C1138,2023-12-12,35.18,9
T2525,C1236,2024-04-26,51.78,6
T2526,C1275,2023-10-28,22.94,14
T2527,C1282,2023-06-22,87.38,2
T2528,C1018,2024-01-19,20.2,42
T2529,C1015,2024-01-26,45.91,17
T2530,C1161,2023-06-18,58.32,8
T2531,C1007,2023-10-28,36.44,25
T2532,C1241,2024-01-21,50.8,3
T2533,C1002,2023-07-15,14.07,29
T2534,C1155,2023-04-09,37.92,41
T2535,C1173,2023-07-09,74.09,25
T2536,C1127,2024-04-29,60.16,28
T2537,C1041,2023-04-01,43.36,41
T2538,C1241,2023-08-17,66.31,8
T2539,C1168,2023-10-13,42.14,9
T2540,C1224,2024-04-05,40.78,39
T2541,C1199,2023-08-02,81.16,47
T2542,C1157,2024-07-30,41.21,45
T2543,C1004,2023-09-02,33.78,38
T2544,C1134,2023-09-26,83.16,1
T2545,C1261,2024-05-08,156.36,3
T2546,C1064,2023-09-19,11.82,17
T2547,C1075,2024-01-31,108.46,3
T2548,C1268,2023-07-24,125.59,30
T2549,C1166,2024-01-30,34.06,6
T2550,C1184,2023-12-13,21.39,16
T2551,C1106,2024-07-24,28.16,31
T2552,C1080,2023-08-20,76.74,38
T2553,C1102,2023-05-07,31.66,28
T2554,C1290,2023-03-22,15.44,24
T2555,C1121,2023-10-22,15.89,13
T2556,C1168,2023-10-18,69.1,13
T2557,C1001,2023-02-23,52.79,34
T2558,C1257,2023-01-07,53.11,49
T2559,C1128,2023-08-16,44.06,17
T2560,C1226,2023-01-21,99.41,31
T2561,C1079,2024-07-05,43.76,39
T2562,C1190,2024-04-03,54.57,20
T2563,C1107,2023-02-19,97.26,36
T2564,C1095,2024-03-27,70.48,6
T2565,C1048,2024-03-15,20.56,12
T2566,C1210,2024-02-25,122.12,14
T2567,C1100,2024-05-16,30.44,4
T2568,C1035,2024-02-14,23.68,41
T2569,C1209,2023-10-23,68.42,31
T2570,C1208,2024-02-25,19.32,19
T2571,C1295,2024-04-07,36.06,5
T2572,C1265,2023-12-05,88.69,35
T2573,C1059,2023-09-13,68.85,28
T2574,C1015,2023-11-29,53.05,24
T2575,C1260,2023-07-24,104.63,33
T2576,C1290,2023-08-23,38.46,1
T2577,C1184,2023-10-21,27.06,8
T2578,C1183,2024-03-10,99.39,27
T2579,C1030,2023-04-23,113.04,38
T2580,C1164,2023-09-08,55.89,34
T2581,C1004,2023-06-28,69.73,20
T2582,C1231,2023-03-31,75.6,36
T2583,C1265,2023-06-27,48.53,31
T2584,C1006,2023-06-24,10.62,32
T2585,C1070,2024-07-27,75.04,26
T2586,C1295,2023-08-13,42.47,41
T2587,C1031,2023-07-14,62.38,35
T2588,C1237,2023-08-18,51.01,42
T2589,C1196,2023-05-13,98.52,25
T2590,C1194,2024-06-13,67.21,14
T2591,C1211,2024-06-29,53.07,26
T2592,C1084,2023-08-16,10.36,39
T2593,C1268,2023-03-22,40.01,24
T2594,C1145,2023-01-12,117.77,38
T2595,C1150,2024-07-14,138.6,8
T2596,C1224,2024-04-27,83.22,23
T2597,C1093,2024-05-09,57.68,31
T2598,C1016,2023-12-06,46.61,49
T2599,C1095,2024-01-11,11.79,2
T2600,C1191,2024-03-21,30.46,48
T2601,C1061,2023-09-06,67.61,21
T2602,C1232,2024-04-24,41.78,10
T2603,C1190,2023-04-25,73.92,39
T2604,C1201,2023-09-16,69.63,15
T2605,C1282,2023-03-03,113.56,42
T2606,C1071,2024-03-25,102.25,19
T2607,C1025,2023-03-02,73.77,42
T2608,C1103,2023-10-19,79.47,48
T2609,C1115,2023-07-22,108.19,37
T2610,C1003,2024-07-30,79.57,46
T2611,C1105,2023-08-25,33.2,48
T2612,C1298,2023-03-24,55.75,9
T2613,C1024,2024-06-19,71.0,49
T2614,C1279,2023-11-17,132.19,33
T2615,C1178,2023-11-08,54.99,20
T2616,C1280,2024-01-03,26.48,1
T2617,C1294,2024-07-28,130.85,34
T2618,C1175,2023-01-15,15.9,24
T2619,C1083,2024-02-23,59.45,8
T2620,C1236,2023-09-21,44.01,18
T2621,C1218,2023-03-26,48.71,31
T2622,C1169,2024-06-09,137.42,10
T2623,C1270,2023-11-18,34.33,17
T2624,C1271,2024-06-14,21.64,23
T2625,C1081,2023-04-03,48.93,43
T2626,C1042,2024-01-27,45.35,33
T2627,C1275,2023-01-23,69.21,7
T2628,C1008,2024-07-25,40.2,16
T2629,C1224,2024-07-01,34.38,8
T2630,C1219,2024-05-27,52.37,4
T2631,C1193,2023-07-15,47.56,32
T2632,C1144,2024-02-09,29.43,17
T2633,C1058,2023-04-20,27.9,28
T2634,C1165,2024-05-02,52.66,29
T2635,C1083,2023-03-01,84.3,31
T2636,C1258,2024-03-02,56.35,37
T2637,C1030,2024-01-14,32.55,30
T2638,C1110,2023-06-20,33.18,15
T2639,C1268,2023-09-25,34.97,3
T2640,C1190,2023-10-03,39.67,49
T2641,C1242,2023-01-07,150.87,30
T2642,C1042,2023-01-31,73.87,28
T2643,C1025,2024-02-19,43.83,22
T2644,C1149,2024-02-03,21.12,7
T2645,C1159,2023-05-29,102.94,10
T2646,C1246,2023-09-17,61.06,25
T2647,C1063,2024-03-28,126.37,41
T2648,C1169,2024-01-29,102.41,30
T2649,C1229,2023-10-11,44.76,36
T2650,C1138,2024-05-16,77.14,38
T2651,C1171,2023-11-07,11.63,33
T2652,C1282,2023-01-04,49.23,5
T2653,C1283,2023-09-23,51.99,21
T2654,C1283,2023-05-21,47.1,11
T2655,C1218,2024-01-28,31.34,8
T2656,C1179,2023-03-02,38.83,43
T2657,C1030,2024-07-28,17.0,1
T2658,C1104,2023-12-19,107.53,44
T2659,C1111,2024-04-07,20.75,43
T2660,C1233,2023-09-25,29.38,35
T2661,C1172,2023-02-10,167.95,24
T2662,C1070,2023-09-10,37.64,37
T2663,C1273,2023-10-14,105.53,24
T2664,C1023,2023-08-31,105.16,11
T2665,C1111,2023-05-16,34.31,15
T2666,C1176,2023-05-01,49.33,5
T2667,C1056,2023-03-01,19.67,21
T2668,C1035,2023-10-16,73.88,30
T2669,C1084,2023-04-24,140.28,31
T2670,C1067,2023-12-30,81.73,9
T2671,C1074,2023-05-24,18.07,22
T2672,C1094,2023-09-10,168.71,32
T2673,C1046,2024-07-10,49.18,41
T2674,C1148,2023-10-31,96.98,5
T2675,C1103,2024-03-08,57.09,10
T2676,C1127,2024-01-31,52.12,4
T2677,C1074,2024-05-09,110.11,7
T2678,C1214,2023-02-02,140.13,2
T2679,C1153,2024-02-10,73.14,42
T2680,C1167,2023-05-19,108.93,23
T2681,C1268,2023-07-03,28.95,10
T2682,C1222,2024-06-09,48.27,17
T2683,C1286,2023-08-15,45.44,16
T2684,C1015,2023-10-26,32.29,49
T2685,C1047,2023-09-13,86.36,37
T2686,C1245,2023-03-04,42.07,46
T2687,C1170,2023-06-20,36.63,2
T2688,C1296,2023-03-29,55.49,10
T2689,C1202,2023-09-02,35.99,26
T2690,C1250,2023-01-02,12.23,1
T2691,C1045,2024-03-23,44.63,16
T2692,C1022,2023-11-07,15.23,28
T2693,C1159,2023-02-13,111.84,46
T2694,C1161,2024-07-28,78.46,45
T2695,C1060,2023-06-10,72.75,26
T2696,C1263,2023-07-22,53.21,22
T2697,C1109,2023-10-05,33.36,26
T2698,C1128,2023-11-07,100.78,28
T2699,C1097,2024-01-28,48.81,32
T2700,C1151,2023-11-05,85.82,24
T2701,C1244,2024-01-10,55.36,40
T2702,C1135,2023-06-29,71.71,41
T2703,C1070,2024-02-25,64.46,15
T2704,C1200,2024-05-09,26.62,25
T2705,C1162,2023-03-03,26.65,2
T2706,C1057,2023-03-10,56.62,1
T2707,C1175,2023-04-15,22.23,29
